7.55 , 39.7368 , -0.806015 , -0.231974 , 4.68118e-17 , 0.544543 , 0.703473 , 0.703473
7.6 , 40 , -0.790968 , -0.239798 , 4.79183e-17 , 0.562909 , 0.683133 , 0.683133
7.65 , 40.2632 , -0.775426 , -0.247472 , 4.81189e-17 , 0.580924 , 0.662528 , 0.662528
7.7 , 40.5263 , -0.759399 , -0.254992 , 4.69324e-17 , 0.598575 , 0.641708 , 0.641708
7.75 , 40.7895 , -0.742898 , -0.262352 , 4.47066e-17 , 0.615852 , 0.620726 , 0.620726
7.8 , 41.0526 , -0.725932 , -0.269548 , 4.47853e-17 , 0.632745 , 0.599634 , 0.599634
7.85 , 41.3158 , -0.708513 , -0.276576 , 4.42266e-17 , 0.649242 , 0.578485 , 0.578485
7.9 , 41.5789 , -0.690651 , -0.283431 , 4.47853e-17 , 0.665333 , 0.557332 , 0.557332
7.95 , 41.8421 , -0.672357 , -0.290108 , 4.45187e-17 , 0.681008 , 0.536227 , 0.536227
8 , 42.1053 , -0.653644 , -0.296605 , 4.59065e-17 , 0.696258 , 0.515224 , 0.515224
8.05 , 42.3684 , -0.634521 , -0.302916 , 4.8145e-17 , 0.711073 , 0.494375 , 0.494375
8.1 , 42.6316 , -0.615002 , -0.309038 , 5.2015e-17 , 0.725443 , 0.473732 , 0.473732
8.15 , 42.8947 , -0.595099 , -0.314966 , 5.74303e-17 , 0.73936 , 0.453347 , 0.453347
8.2 , 43.1579 , -0.574824 , -0.320698 , 6.22868e-17 , 0.752815 , 0.43327 , 0.43327
8.25 , 43.4211 , -0.55419 , -0.326229 , 6.55119e-17 , 0.765799 , 0.413551 , 0.413551
8.3 , 43.6842 , -0.533209 , -0.331557 , 6.93832e-17 , 0.778305 , 0.394241 , 0.394241
8.35 , 43.9474 , -0.511895 , -0.336677 , 7.26958e-17 , 0.790324 , 0.375387 , 0.375387
8.4 , 44.2105 , -0.490261 , -0.341587 , 7.56072e-17 , 0.80185 , 0.357037 , 0.357037
8.45 , 44.4737 , -0.46832 , -0.346283 , 8.11583e-17 , 0.812874 , 0.339236 , 0.339236
8.5 , 44.7368 , -0.446087 , -0.350763 , 8.57229e-17 , 0.82339 , 0.322029 , 0.322029
8.55 , 45 , -0.423576 , -0.355023 , 9.04449e-17 , 0.833392 , 0.305458 , 0.305458
8.6 , 45.2632 , -0.400799 , -0.359062 , 9.51923e-17 , 0.842873 , 0.289566 , 0.289566
8.65 , 45.5263 , -0.377772 , -0.362877 , 1.00636e-16 , 0.851827 , 0.274391 , 0.274391
8.7 , 45.7895 , -0.354509 , -0.366464 , 1.07016e-16 , 0.860248 , 0.259973 , 0.259973
8.75 , 46.0526 , -0.331024 , -0.369823 , 1.14915e-16 , 0.868132 , 0.246346 , 0.246346
8.8 , 46.3158 , -0.307333 , -0.37295 , 1.22683e-16 , 0.875474 , 0.233545 , 0.233545
8.85 , 46.5789 , -0.283449 , -0.375845 , 1.32397e-16 , 0.882268 , 0.221603 , 0.221603
8.9 , 46.8421 , -0.259389 , -0.378504 , 1.42111e-16 , 0.888511 , 0.210548 , 0.210548
8.95 , 47.1053 , -0.235166 , -0.380927 , 1.52786e-16 , 0.894199 , 0.200408 , 0.200408
9 , 47.3684 , -0.210796 , -0.383112 , 1.63888e-16 , 0.899328 , 0.19121 , 0.19121
9.05 , 47.6316 , -0.186294 , -0.385057 , 1.74745e-16 , 0.903894 , 0.182975 , 0.182975
9.1 , 47.8947 , -0.161676 , -0.386762 , 1.8614e-16 , 0.907896 , 0.175724 , 0.175724
